step,prompt,score
9,"Evaluate the sentiment of the given text, sizing it up into one of five emotional tiers: terrible, bad, okay, good, or great, taking into account both the text's emotional resonance and evaluative tone.",0.6
9,"Classify the movie review into one of five sentiment categories (terrible, bad, okay, good, or great), accurately reflecting its tone and opinion.",0.6
9,"Assess the sentiment of the input text and categorize it into one of five ratings ('terrible', 'bad', 'okay', 'good', or 'great'), reflecting its emotional tone.",0.6
9,"Evaluate the text's sentiment intensity and categorize it as 'terrible', 'bad', 'okay', 'good', or 'great' based on its emotional tone and intensity.",0.55
9,"Evaluate the text's sentiment and categorize it as 'terrible', 'bad', 'okay', 'good', or 'great', considering its emotional tone and overall meaning.",0.55
10,"Classify the provided comment according to its sentiment intensity, assigning a label from ['terrible', 'bad', 'okay', 'good', 'great'] without providing additional context.",0.7
10,"Classify the sentiment of a movie review into 'terrible', 'bad', 'okay', 'good', or 'great' based on the provided text.",0.65
10,"Classify the given movie review into one of five categories: terrible, bad, okay, good, or great, based on the provided information.",0.65
10,"Assess the supplied comment or review and categorize it into one of five sentiment categories: terrible, bad, okay, good, or great, taking into account both the comment's evaluative nature and emotional resonance.",0.65
10,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.6
10,"Evaluate the sentiment of the given text, sizing it up into one of five emotional tiers: terrible, bad, okay, good, or great, taking into account both the text's emotional resonance and evaluative tone.",0.6
10,"Classify the movie review into one of five sentiment categories (terrible, bad, okay, good, or great), accurately reflecting its tone and opinion.",0.6
10,"Assess the sentiment of the input text and categorize it into one of five ratings ('terrible', 'bad', 'okay', 'good', or 'great'), reflecting its emotional tone.",0.6
10,"Evaluate the text's sentiment intensity and categorize it as 'terrible', 'bad', 'okay', 'good', or 'great' based on its emotional tone and intensity.",0.55
10,"Evaluate the text's sentiment and categorize it as 'terrible', 'bad', 'okay', 'good', or 'great', considering its emotional tone and overall meaning.",0.55
11,"Classify the provided comment according to its sentiment intensity, assigning a label from ['terrible', 'bad', 'okay', 'good', 'great'] without providing additional context.",0.7
11,"Classify the sentiment of a movie review into 'terrible', 'bad', 'okay', 'good', or 'great' based on the provided text.",0.65
11,"Classify the given movie review into one of five categories: terrible, bad, okay, good, or great, based on the provided information.",0.65
11,"Assess the supplied comment or review and categorize it into one of five sentiment categories: terrible, bad, okay, good, or great, taking into account both the comment's evaluative nature and emotional resonance.",0.65
11,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.6
11,"Evaluate the sentiment of the given text, sizing it up into one of five emotional tiers: terrible, bad, okay, good, or great, taking into account both the text's emotional resonance and evaluative tone.",0.6
11,"Classify the movie review into one of five sentiment categories (terrible, bad, okay, good, or great), accurately reflecting its tone and opinion.",0.6
11,"Assess the sentiment of the input text and categorize it into one of five ratings ('terrible', 'bad', 'okay', 'good', or 'great'), reflecting its emotional tone.",0.6
11,"Evaluate the text's sentiment intensity and categorize it as 'terrible', 'bad', 'okay', 'good', or 'great' based on its emotional tone and intensity.",0.55
11,"Evaluate the text's sentiment and categorize it into one of five categories ('terrible', 'bad', 'okay', 'good', or 'great') while taking into account its emotional tone and overall meaning.",0.55
12,"Classify the provided comment according to its sentiment intensity, assigning a label from ['terrible', 'bad', 'okay', 'good', 'great'] without providing additional context.",0.7
12,"Classify the sentiment of a movie review into 'terrible', 'bad', 'okay', 'good', or 'great' based on the provided text.",0.65
12,"Classify the given movie review into one of five categories: terrible, bad, okay, good, or great, based on the provided information.",0.65
12,"Assess the supplied comment or review and categorize it into one of five sentiment categories: terrible, bad, okay, good, or great, taking into account both the comment's evaluative nature and emotional resonance.",0.65
12,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.6
12,"Evaluate the sentiment of the given text, sizing it up into one of five emotional tiers: terrible, bad, okay, good, or great, taking into account both the text's emotional resonance and evaluative tone.",0.6
12,"Classify the movie review into one of five sentiment categories (terrible, bad, okay, good, or great), accurately reflecting its tone and opinion.",0.6
12,"Assess the sentiment of the input text and categorize it into one of five ratings ('terrible', 'bad', 'okay', 'good', or 'great'), reflecting its emotional tone.",0.6
12,"Evaluate the text's sentiment intensity and categorize it as 'terrible', 'bad', 'okay', 'good', or 'great' based on its emotional tone and intensity.",0.55
12,"Evaluate the text's sentiment and categorize it into one of five categories ('terrible', 'bad', 'okay', 'good', or 'great') while taking into account its emotional tone and overall meaning.",0.55
