step,prompt,score
4,"Determine the primary topic of the provided news article, categorizing it as ""World"", ""Sports"", ""Business"", or ""Tech"" accordingly.",1.0
4,"Determine the primary subject of the given news article and assign it to a suitable category among World, Sports, Business, and Tech.",1.0
4,"Categorize the provided news article under one of the four categories: ""World"", ""Sports"", ""Business"", or ""Tech"", depending on its primary focus.",1.0
4,"Categorize the provided news article into one of the following categories: World, Sports, Business, or Tech, based on its main topic or subject matter.",1.0
4,"Categorize a news article into its relevant topic - World, Sports, Business, or Tech - by identifying the primary subject matter.",1.0
4,"Categorize a news article into its corresponding theme: World, Sports, Business, or Tech.",1.0
4,"Categorize a news article into World, Sports, Business, or Tech category by identifying its central theme.",1.0
4,"Your task is to classify the news item as ""World"", ""Sports"", ""Tech"" or ""Business"".",0.95
4,"Your responsibility is to assign a news article to one of four categories: World, Sports, Business, or Tech, based on its main idea.",0.95
4,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.95
5,"Determine the primary topic of the provided news article, categorizing it as ""World"", ""Sports"", ""Business"", or ""Tech"" accordingly.",1.0
5,"Determine the primary subject of the given news article and assign it to a suitable category among World, Sports, Business, and Tech.",1.0
5,"Categorize the provided news article under one of the four categories: ""World"", ""Sports"", ""Business"", or ""Tech"", depending on its primary focus.",1.0
5,"Categorize the provided news article into one of the following categories: World, Sports, Business, or Tech, based on its main topic or subject matter.",1.0
5,"Categorize a news article into its relevant topic - World, Sports, Business, or Tech - by identifying the primary subject matter.",1.0
5,"Categorize a news article into its corresponding theme: World, Sports, Business, or Tech.",1.0
5,"Categorize a news article into World, Sports, Business, or Tech category by identifying its central theme.",1.0
5,"Your task is to classify the news item as ""World"", ""Sports"", ""Tech"" or ""Business"".",0.95
5,"Your responsibility is to assign a news article to one of four categories: World, Sports, Business, or Tech, based on its main idea.",0.95
5,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.95
6,"Identify the main subject of the news article and categorize it accordingly into World, Sports, Business, or Tech.",1.0
6,"Determine the primary topic of the provided news article, categorizing it as ""World"", ""Sports"", ""Business"", or ""Tech"" accordingly.",1.0
6,"Determine the primary subject of the given news article and assign it to a suitable category among World, Sports, Business, and Tech.",1.0
6,"Determine the primary subject matter of a news article and categorize it into one of the following categories: World, Sports, Business, or Tech.",1.0
6,"Classify the given news article under a relevant category - ""World"", ""Sports"", ""Business"", or ""Tech"" - based on its main subject and emphasis.",1.0
6,"Classify a news article into one of the four categories: World, Sports, Business, or Tech, based on its main subject matter.",1.0
6,"Classify a news article into its relevant category - World, Sports, Business, or Tech - based on its main subject matter.",1.0
6,"Categorize the provided news article under one of the four categories: ""World"", ""Sports"", ""Business"", or ""Tech"", depending on its primary focus.",1.0
6,"Categorize the provided news article into one of the following categories: World, Sports, Business, or Tech, based on its main topic or subject matter.",1.0
6,"Categorize the provided news article into its corresponding theme, choosing from World, Sports, Business, or Tech.",1.0
7,"Identify the main subject of the news article and categorize it accordingly into World, Sports, Business, or Tech.",1.0
7,"Determine the primary topic of the provided news article, categorizing it as ""World"", ""Sports"", ""Business"", or ""Tech"" accordingly.",1.0
7,"Determine the primary subject of the given news article and assign it to a suitable category among World, Sports, Business, and Tech.",1.0
7,"Determine the primary subject matter of a news article and categorize it into one of the following categories: World, Sports, Business, or Tech.",1.0
7,"Classify the given news article under a relevant category - ""World"", ""Sports"", ""Business"", or ""Tech"" - based on its main subject and emphasis.",1.0
7,"Classify a news article into one of the four categories: World, Sports, Business, or Tech, based on its main subject matter.",1.0
7,"Classify a news article into its relevant category - World, Sports, Business, or Tech - based on its main subject matter.",1.0
7,"Categorize the provided news article under one of the four categories: ""World"", ""Sports"", ""Business"", or ""Tech"", depending on its primary focus.",1.0
7,"Categorize the provided news article into one of the following categories: World, Sports, Business, or Tech, based on its main topic or subject matter.",1.0
7,"Categorize the provided news article into its corresponding theme, choosing from World, Sports, Business, or Tech.",1.0
8,"Identify the main subject of the news article and categorize it accordingly into World, Sports, Business, or Tech.",1.0
8,"Determine the primary topic of the provided news article, categorizing it as ""World"", ""Sports"", ""Business"", or ""Tech"" accordingly.",1.0
8,"Determine the primary subject of the given news article and assign it to a suitable category among World, Sports, Business, and Tech.",1.0
8,"Determine the primary subject matter of a news article and categorize it into one of the following categories: World, Sports, Business, or Tech.",1.0
8,"Classify the given news article under a relevant category - ""World"", ""Sports"", ""Business"", or ""Tech"" - based on its main subject and emphasis.",1.0
8,"Classify a news article into one of the four categories: World, Sports, Business, or Tech, based on its main subject matter.",1.0
8,"Classify a news article into its relevant category - World, Sports, Business, or Tech - based on its main subject matter.",1.0
8,"Categorize the provided news article under one of the four categories: ""World"", ""Sports"", ""Business"", or ""Tech"", depending on its primary focus.",1.0
8,"Categorize the provided news article into one of the following categories: World, Sports, Business, or Tech, based on its main topic or subject matter.",1.0
8,"Categorize the provided news article into its corresponding theme, choosing from World, Sports, Business, or Tech.",1.0
9,"Identify the main subject of the news article and categorize it accordingly into World, Sports, Business, or Tech.",1.0
9,"Determine the primary topic of the provided news article, categorizing it as ""World"", ""Sports"", ""Business"", or ""Tech"" accordingly.",1.0
9,"Determine the primary subject of the given news article and assign it to a suitable category among World, Sports, Business, and Tech.",1.0
9,"Determine the primary subject matter of a news article and categorize it into one of the following categories: World, Sports, Business, or Tech.",1.0
9,"Classify the given news article under a relevant category - ""World"", ""Sports"", ""Business"", or ""Tech"" - based on its main subject and emphasis.",1.0
9,"Classify a news article into one of the four categories: World, Sports, Business, or Tech, based on its main subject matter.",1.0
9,"Classify a news article into its relevant category - World, Sports, Business, or Tech - based on its main subject matter.",1.0
9,"Categorize the provided news article under one of the four categories: ""World"", ""Sports"", ""Business"", or ""Tech"", depending on its primary focus.",1.0
9,"Categorize the provided news article into one of the following categories: World, Sports, Business, or Tech, based on its main topic or subject matter.",1.0
9,"Categorize the provided news article into its corresponding theme, choosing from World, Sports, Business, or Tech.",1.0
10,"Identify the main subject of the news article and categorize it accordingly into World, Sports, Business, or Tech.",1.0
10,"Determine the primary topic of the provided news article, categorizing it as ""World"", ""Sports"", ""Business"", or ""Tech"" accordingly.",1.0
10,"Determine the primary subject of the given news article and assign it to a suitable category among World, Sports, Business, and Tech.",1.0
10,"Determine the primary subject matter of a news article and categorize it into one of the following categories: World, Sports, Business, or Tech.",1.0
10,"Classify the given news article under a relevant category - ""World"", ""Sports"", ""Business"", or ""Tech"" - based on its main subject and emphasis.",1.0
10,"Classify a news article into one of the four categories: World, Sports, Business, or Tech, based on its main subject matter.",1.0
10,"Classify a news article into its relevant category - World, Sports, Business, or Tech - based on its main subject matter.",1.0
10,"Categorize the provided news article under one of the four categories: ""World"", ""Sports"", ""Business"", or ""Tech"", depending on its primary focus.",1.0
10,"Categorize the provided news article into one of the following categories: World, Sports, Business, or Tech, based on its main topic or subject matter.",1.0
10,"Categorize the provided news article into its corresponding theme, choosing from World, Sports, Business, or Tech.",1.0
11,"Identify the main subject of the news article and categorize it accordingly into World, Sports, Business, or Tech.",1.0
11,"Determine the primary topic of the provided news article, categorizing it as ""World"", ""Sports"", ""Business"", or ""Tech"" accordingly.",1.0
11,"Determine the primary subject of the given news article and assign it to a suitable category among World, Sports, Business, and Tech.",1.0
11,"Determine the primary subject matter of a news article and categorize it into one of the following categories: World, Sports, Business, or Tech.",1.0
11,"Classify the given news article under a relevant category - ""World"", ""Sports"", ""Business"", or ""Tech"" - based on its main subject and emphasis.",1.0
11,"Classify a news article into one of the four categories: World, Sports, Business, or Tech, based on its main subject matter.",1.0
11,"Classify a news article into its relevant category - World, Sports, Business, or Tech - based on its main subject matter.",1.0
11,"Categorize the provided news article under one of the four categories: ""World"", ""Sports"", ""Business"", or ""Tech"", depending on its primary focus.",1.0
11,"Categorize the provided news article into one of the following categories: World, Sports, Business, or Tech, based on its main topic or subject matter.",1.0
11,"Categorize the provided news article into its corresponding theme, choosing from World, Sports, Business, or Tech.",1.0
12,"Identify the main subject of the news article and categorize it accordingly into World, Sports, Business, or Tech.",1.0
12,"Determine the primary topic of the provided news article, categorizing it as ""World"", ""Sports"", ""Business"", or ""Tech"" accordingly.",1.0
12,"Determine the primary subject of the given news article and assign it to a suitable category among World, Sports, Business, and Tech.",1.0
12,"Determine the primary subject matter of a news article and categorize it into one of the following categories: World, Sports, Business, or Tech.",1.0
12,"Classify the given news article under a relevant category - ""World"", ""Sports"", ""Business"", or ""Tech"" - based on its main subject and emphasis.",1.0
12,"Classify a news article into one of the four categories: World, Sports, Business, or Tech, based on its main subject matter.",1.0
12,"Classify a news article into its relevant category - World, Sports, Business, or Tech - based on its main subject matter.",1.0
12,"Categorize the provided news article under one of the four categories: ""World"", ""Sports"", ""Business"", or ""Tech"", depending on its primary focus.",1.0
12,"Categorize the provided news article into one of the following categories: World, Sports, Business, or Tech, based on its main topic or subject matter.",1.0
12,"Categorize the provided news article into its corresponding theme, choosing from World, Sports, Business, or Tech.",1.0
