step,prompt,score
8,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
8,"Given a sentence, classify it as either positive or negative sentiment.",0.9
8,"Analyze the input information and identify the sentiment of a tweet content, detecting the emotional tone as either positive or negative.</",0.85
8,"Now, evaluate the provided text to determine the sentiment polarity expressed in it, whether positive or negative.",0.9
8,Analyze a social media message and categorize it with a sentiment of either positive or,0.9
8,"Examine the given text of a product review and assess the emotional perspective, recognizing the attitude as either positive or negative.",0.7
8,"As a sentiment classifier, please assess the given sentence and identify the emotional tone, into positive or",0.7
8,"Analyze the emotional tone of a piece of customer feedback, from the given input, judge if it is positive or negative.",0.9
9,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
9,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
9,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
9,"Given a sentence, classify it as either positive or negative sentiment.",0.9
9,"Analyze the input information and identify the sentiment of a tweet content, detecting the emotional tone as either positive or negative.</",0.85
9,"Now, evaluate the provided text to determine the sentiment polarity expressed in it, whether positive or negative.",0.9
9,Analyze a social media message and categorize it with a sentiment of either positive or,0.9
9,"Examine the given text of a product review and assess the emotional perspective, recognizing the attitude as either positive or negative.",0.7
9,"As a sentiment classifier, please assess the given sentence and identify the emotional tone, into positive or",0.7
9,"Analyze the emotional tone of a piece of customer feedback, from the given input, judge if it is positive or negative.",0.9
10,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
10,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
10,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
10,"Given a sentence, classify it as either positive or negative sentiment.",0.9
10,"Examine the provided content and assess the emotional tone as either positivity or negativity, analyzing the input information to identify the sentiment of a tweet.",0.9
10,"Now, evaluate the provided text to determine the sentiment polarity expressed in it, whether positive or negative.",0.9
10,Analyze a social media message and categorize it with a sentiment of either positive or,0.9
10,"Analyze the given passage of a product review and identify the emotional tone, recognizing the attitude as having a positive or negative outlook.",0.8
10,"As a sentiment classifier, please assess the given sentence and identify the emotional tone, into positive or",0.7
10,"Analyze the emotional tone of a customer review, you need to determine if it is either positive or having a negative sentiment, from the given input.",0.95
11,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
11,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
11,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
11,"Given a sentence, classify it as either positive or negative sentiment.",0.9
11,"Examine the provided content and assess the emotional tone as either positivity or negativity, analyzing the input information to identify the sentiment of a tweet.",0.9
11,"Now, evaluate the provided text to determine the sentiment polarity expressed in it, whether positive or negative.",0.9
11,Analyze a social media message and categorize it with a sentiment of either positive or,0.9
11,"Analyze the given passage of a product review and identify the emotional tone, recognizing the attitude as having a positive or negative outlook.",0.8
11,"As a sentiment classifier, please assess the given sentence and identify the emotional tone, into positive or",0.7
11,"Analyze the emotional tone of a customer review, you need to determine if it is either positive or having a negative sentiment, from the given input.",0.95
12,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
12,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
12,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
12,"Given a sentence, classify it as either positive or negative sentiment.",0.9
12,"Examine the provided content and assess the emotional tone as either positivity or negativity, analyzing the input information to identify the sentiment of a tweet.",0.9
12,"Now, evaluate the provided text to determine the sentiment polarity expressed in it, whether positive or negative.",0.9
12,Analyze a social media message and categorize it with a sentiment of either positive or,0.9
12,"Analyze the given passage of a product review and identify the emotional tone, recognizing the attitude as having a positive or negative outlook.",0.8
12,"As a sentiment classifier, please assess the given sentence and identify the emotional tone, into positive or",0.7
12,"Analyze the emotional tone of a customer review, you need to determine if it is either positive or having a negative sentiment, from the given input.",0.95
