step,prompt,score
9,The goal is to categorize portions of text in movie reviews as either positive or negative sentiment.,0.95
9,"Analyze movie reviews as a sentiment classifier, considering the sentence meaning and context, and classify it with a binary sentiment annotation.",0.9
9,"The objective is to annotate the text pieces of movie reviews with a positive or negative sentiment, taking into account the meaning and relevant context.",0.85
9,"As a sentiment classifier, consider a piece of writing with a binary sentiment label and classify the text as a positive or negative",0.95
10,"As a sentiment classifier, examine a passage of text and assign a binary sentiment label, either 'negative' or 'positive', while considering the context of the movie review.",0.95
10,"As a sentiment classifier, analyze the written review and classify a phrase in a movie review as expressing either a positive or negative opinion.",0.95
10,"Examine the written opinion in a movie review and classify it as either ""positive"" or ""negative"", considering the sentence meaning and relevant context.",1.0
10,"The task is to identify the sentiment in movie reviews and determine the emotional tone of a passage. Focus on the sentiment score and categorize it as having a ""positive"" or ""negative"" sentiment, considering the passage meaning and relevant context.",0.9
10,Analyze text in a movie review and predict the sentiment as either positive or negative.,0.95
10,"As a sentiment classifier, analyze review stimulus and render a sentiment judgment on whether it is positive or negative, based on the review material.",0.8
10,The goal is to categorize portions of text in movie reviews as either positive or negative sentiment.,0.95
10,"Analyze movie reviews as a sentiment classifier, considering the sentence meaning and context, and classify it with a binary sentiment annotation.",0.9
10,"The objective is to annotate the text pieces of movie reviews with a positive or negative sentiment, taking into account the meaning and relevant context.",0.85
10,"As a sentiment classifier, consider a piece of writing with a binary sentiment label and classify the text as a positive or negative",0.95
11,"As a sentiment classifier, examine a passage of text and assign a binary sentiment label, either 'negative' or 'positive', while considering the context of the movie review.",0.95
11,"As a sentiment classifier, analyze the written review and classify a phrase in a movie review as expressing either a positive or negative opinion.",0.95
11,"Examine the written opinion in a movie review and classify it as either ""positive"" or ""negative"", considering the sentence meaning and relevant context.",1.0
11,"The task is to identify the sentiment in movie reviews and determine the emotional tone of a passage. Focus on the sentiment score and categorize it as having a ""positive"" or ""negative"" sentiment, considering the passage meaning and relevant context.",0.9
11,Analyze text in a movie review and predict the sentiment as either positive or negative.,0.95
11,"As a sentiment classifier, read and comprehend reviews and categorize rewritten text from reviews as either positive or negative sentiment.",0.85
11,The goal is to categorize portions of text in movie reviews as either positive or negative sentiment.,0.95
11,"Analyze movie reviews as a sentiment classifier, considering the sentence meaning and context, and classify it with a binary sentiment annotation.",0.9
11,"The objective is to annotate the text pieces of movie reviews with a positive or negative sentiment, taking into account the meaning and relevant context.",0.85
11,"As a sentiment classifier, consider a piece of writing with a binary sentiment label and classify the text as a positive or negative",0.95
12,"As a sentiment classifier, examine a passage of text and assign a binary sentiment label, either 'negative' or 'positive', while considering the context of the movie review.",0.95
12,"As a sentiment classifier, analyze the written review and classify a phrase in a movie review as expressing either a positive or negative opinion.",0.95
12,"Examine the written opinion in a movie review and classify it as either ""positive"" or ""negative"", considering the sentence meaning and relevant context.",1.0
12,"The task is to identify the sentiment in movie reviews and determine the emotional tone of a passage. Focus on the sentiment score and categorize it as having a ""positive"" or ""negative"" sentiment, considering the passage meaning and relevant context.",0.9
12,Analyze text in a movie review and predict the sentiment as either positive or negative.,0.95
12,"As a sentiment classifier, read and comprehend reviews and categorize rewritten text from reviews as either positive or negative sentiment.",0.85
12,The goal is to categorize portions of text in movie reviews as either positive or negative sentiment.,0.95
12,"Analyze movie reviews as a sentiment classifier, considering the sentence meaning and context, and classify it with a binary sentiment annotation.",0.9
12,"The objective is to annotate the text pieces of movie reviews with a positive or negative sentiment, taking into account the meaning and relevant context.",0.85
12,"As a sentiment classifier, consider a piece of writing with a binary sentiment label and classify the text as a positive or negative",0.95
