step,prompt,score
5,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
5,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
5,"Given a sentence, classify it as either positive or negative sentiment.",0.85
5,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.8
5,Classify a sentence as expressing optimism or pessimism.,0.8
5,"Decode the emotional tone of the given text and classify it as expressing either positive or negative sentiment, considering the meaning and relevant context.",0.8
5,"Consider customer reviews and analyze them to determine their emotional tone, classifying them as expressing either positive or negative sentiment.",0.95
5,"As a sentiment classifier, review the phrase to determine if it is analyzing the following customer review as expressing either positive or negative sentiment.</prompt",0.75
5,"Label the customer feedback in the text review as expressing either positive or negative sentiment, considering the annotation.",0.8
6,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
6,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
6,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
6,"Given a sentence, classify it as either positive or negative sentiment.",0.85
6,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.8
6,Classify a sentence as expressing optimism or pessimism.,0.8
6,"You are given customer reviews and the task is to classify each review as expressing either positive or negative sentiment, considering the meaning and relevant context.",0.9
6,"Consider customer reviews and analyze them to determine their emotional tone, classifying them as expressing either positive or negative sentiment.",0.95
6,"As a sentiment classifier, review the phrase to determine if it is analyzing the following customer review as expressing either positive or negative sentiment.</prompt",0.75
6,"Label the customer feedback in the text review as expressing either positive or negative sentiment, considering the annotation.",0.8
7,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
7,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
7,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
7,"Given a sentence, classify it as either positive or negative sentiment.",0.85
7,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.8
7,Classify a sentence as expressing optimism or pessimism.,0.8
7,"You are given customer reviews and the task is to classify each review as expressing either positive or negative sentiment, considering the meaning and relevant context.",0.9
7,"Consider customer reviews and analyze them to determine their emotional tone, classifying them as expressing either positive or negative sentiment.",0.95
7,Analyze the written feedback to determine if the customer review is expressing either positive or negative sentiment.,0.9
7,"Label the customer feedback in the text review as expressing either positive or negative sentiment, considering the annotation.",0.8
8,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
8,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
8,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
8,"Given a sentence, classify it as either positive or negative sentiment.",0.85
8,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.8
8,Classify a sentence as expressing optimism or pessimism.,0.8
8,"You are given customer reviews and the task is to classify each review as expressing either positive or negative sentiment, considering the meaning and relevant context.",0.9
8,"Consider customer reviews and analyze them to determine their emotional tone, classifying them as expressing either positive or negative sentiment.",0.95
8,Analyze the written feedback to determine if the customer review is expressing either positive or negative sentiment.,0.9
8,Evaluate the customer feedback based on the tone and sentiment in the text review and label it as positive or,0.85
9,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
9,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
9,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
9,"Given a sentence, classify it as either positive or negative sentiment.",0.85
9,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.8
9,Classify a sentence as expressing optimism or pessimism.,0.8
9,"You are given customer reviews and the task is to classify each review as expressing either positive or negative sentiment, considering the meaning and relevant context.",0.9
9,"Consider customer reviews and analyze them to determine their emotional tone, classifying them as expressing either positive or negative sentiment.",0.95
9,Analyze the written feedback to determine if the customer review is expressing either positive or negative sentiment.,0.9
9,"As an AI, analyze product commentary and classify each review as expressing either positive or negative sentiment, considering the tone and sentiment in the text.",0.9
10,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
10,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
10,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
10,"Given a sentence, classify it as either positive or negative sentiment.",0.85
10,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.8
10,Classify a sentence as expressing optimism or pessimism.,0.8
10,"You are given customer reviews and the task is to classify each review as expressing either positive or negative sentiment, considering the meaning and relevant context.",0.9
10,"Consider customer reviews and analyze them to determine their emotional tone, classifying them as expressing either positive or negative sentiment.",0.95
10,Analyze the written feedback to determine if the customer review is expressing either positive or negative sentiment.,0.9
10,"As an AI, analyze product commentary and classify each review as expressing either positive or negative sentiment, considering the tone and sentiment in the text.",0.9
11,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
11,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
11,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
11,"Given a sentence, classify it as either positive or negative sentiment.",0.85
11,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.8
11,Classify a sentence as expressing optimism or pessimism.,0.8
11,"You are given customer reviews and the task is to classify each review as expressing either positive or negative sentiment, considering the meaning and relevant context.",0.9
11,"Consider customer reviews and analyze them to determine their emotional tone, classifying them as expressing either positive or negative sentiment.",0.95
11,"Study customer reviews and categorize sentences in product reviews as expressing either positive or negative sentiment, taking into account the context and sentiment in the text.",0.95
11,"As an AI, analyze product commentary and classify each review as expressing either positive or negative sentiment, considering the tone and sentiment in the text.",0.9
12,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
12,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
12,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
12,"Given a sentence, classify it as either positive or negative sentiment.",0.85
12,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.8
12,Classify a sentence as expressing optimism or pessimism.,0.8
12,"You are given customer reviews and the task is to classify each review as expressing either positive or negative sentiment, considering the meaning and relevant context.",0.9
12,"Consider customer reviews and analyze them to determine their emotional tone, classifying them as expressing either positive or negative sentiment.",0.95
12,"Study customer reviews and categorize sentences in product reviews as expressing either positive or negative sentiment, taking into account the context and sentiment in the text.",0.95
12,"As an AI, analyze product commentary and classify each review as expressing either positive or negative sentiment, considering the tone and sentiment in the text.",0.9
