step,prompt,score
9,"You will be given a news article and asked to classify it as World, Sports, Business and Tech, depending on its main topic.",0.85
9,"The objective is to assign a news article to one of the following categories: World, Sports, Business, or Tech, based on its main topic.",1.0
9,"Based on the main theme of given the news article, categorize it into World, Sports, Business, or Tech.",0.85
9,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.8
9,"Describe the primary subject matter of the news story and classify it as one of the following categories: World, Sports, Tech, or Business.",0.95
9,"Understand the main theme of the latest news headline and classify it as one of the following categories: World, Sports, Tech, or Business.",0.75
9,"The objective is to categorize news articles into one of the following categories: World, Sports, Business, or Tech, considering their primary topic and meaning.</",0.9
9,"As your task, summarize the main topic of the latest news and classify it into one of the following categories: World, Sports, Business, or Tech.",0.95
9,"The goal is to categorize news content into one of the following categories: World, Sports, Business, or Tech, considering the main topic of news headlines, based on",0.9
9,"The task is to classify reports as one of the following categories: World, Sports, Business, or Tech, considering the primary topic.",0.85
10,"You will be given a news article and asked to classify it as World, Sports, Business and Tech, depending on its main topic.",0.85
10,"The objective is to assign a news article to one of the following categories: World, Sports, Business, or Tech, based on its main topic.",1.0
10,"Based on the main theme of given the news article, categorize it into World, Sports, Business, or Tech.",0.85
10,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.8
10,"Describe the primary subject matter of the news story and classify it as one of the following categories: World, Sports, Tech, or Business.",0.95
10,"Understand the main theme of the latest news headline and classify it as one of the following categories: World, Sports, Tech, or Business.",0.75
10,"The objective is to categorize news articles into one of the following categories: World, Sports, Business, or Tech, considering their primary topic and meaning.</",0.9
10,"As your task, summarize the main topic of the latest news and classify it into one of the following categories: World, Sports, Business, or Tech.",0.95
10,"The goal is to categorize news content into one of the following categories: World, Sports, Business, or Tech, considering the main topic of news headlines, based on",0.9
10,"The task is to classify reports as one of the following categories: World, Sports, Business, or Tech, considering the primary topic.",0.85
11,"You will be given a news article and asked to classify it as World, Sports, Business and Tech, depending on its main topic.",0.85
11,"The objective is to assign a news article to one of the following categories: World, Sports, Business, or Tech, based on its main topic.",1.0
11,"Based on the main theme of given the news article, categorize it into World, Sports, Business, or Tech.",0.85
11,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.8
11,"Describe the primary subject matter of the news story and classify it as one of the following categories: World, Sports, Tech, or Business.",0.95
11,"Understand the main theme of the latest news headline and classify it as one of the following categories: World, Sports, Tech, or Business.",0.75
11,"The objective is to categorize news articles into one of the following categories: World, Sports, Business, or Tech, considering their primary topic and meaning.</",0.9
11,"As your task, summarize the main topic of the latest news and classify it into one of the following categories: World, Sports, Business, or Tech.",0.95
11,"The goal is to categorize news content into one of the following categories: World, Sports, Business, or Tech, considering the main topic of news headlines, based on",0.9
11,"The task is to classify reports as one of the following categories: World, Sports, Business, or Tech, considering the primary topic.",0.85
12,"You will be given a news article and asked to classify it as World, Sports, Business and Tech, depending on its main topic.",0.85
12,"The objective is to assign a news article to one of the following categories: World, Sports, Business, or Tech, based on its main topic.",1.0
12,"Based on the main theme of given the news article, categorize it into World, Sports, Business, or Tech.",0.85
12,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.8
12,"Describe the primary subject matter of the news story and classify it as one of the following categories: World, Sports, Tech, or Business.",0.95
12,"Understand the main theme of the latest news articles and categorize them into one of the following categories: World, Sports, Business, or Tech, while considering the content.",0.8
12,"The objective is to categorize news articles into one of the following categories: World, Sports, Business, or Tech, considering their primary topic and meaning.</",0.9
12,"As your task, summarize the main topic of the latest news and classify it into one of the following categories: World, Sports, Business, or Tech.",0.95
12,"The goal is to categorize news content into one of the following categories: World, Sports, Business, or Tech, considering the main topic of news headlines, based on",0.9
12,"The task is to classify reports as one of the following categories: World, Sports, Business, or Tech, considering the primary topic.",0.85
