step,prompt,score
6,"Determine the sentiment of the given customer review, categorizing it as either 'positive' or 'negative' based on the logical analysis of optimistic or pessimistic sentiment.",0.9
7,"Classify the provided text as having positive or negative sentiment, determining the corresponding sentiment label from ['negative', 'positive'].",1.0
7,"Classify the provided text as expressing either positive or negative sentiment; Sentiment classification task; Determine the corresponding sentiment label from ['negative', 'positive'].",1.0
7,Classify the provided customer review as either expressing a positive or negative sentiment.,0.95
7,Analyze the customer review and categorize its sentiment as optimistic (positive) or pessimistic (negative).,0.95
7,Analyze the customer review and categorize it as expressing either positive or negative sentiment.,0.95
7,Transform the provided customer review into a sentiment label ('negative' or 'positive') by logically categorizing optimistic or pessimistic sentiment.,0.9
7,"Review the input text, determine its underlying sentiment (positive or negative), and classify it accordingly.",0.9
7,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
7,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
7,"Determine the sentiment of the given customer review, categorizing it as either 'positive' or 'negative' based on the logical analysis of optimistic or pessimistic sentiment.",0.9
8,"Classify the provided text as having positive or negative sentiment, determining the corresponding sentiment label from ['negative', 'positive'].",1.0
8,"Classify the provided text as expressing either positive or negative sentiment; Sentiment classification task; Determine the corresponding sentiment label from ['negative', 'positive'].",1.0
8,Classify the provided customer review as either expressing a positive or negative sentiment.,0.95
8,Analyze the customer review and categorize its sentiment as optimistic (positive) or pessimistic (negative).,0.95
8,Analyze the customer review and categorize it as expressing either positive or negative sentiment.,0.95
8,Transform the provided customer review into a sentiment label ('negative' or 'positive') by logically categorizing optimistic or pessimistic sentiment.,0.9
8,"Review the input text, determine its underlying sentiment (positive or negative), and classify it accordingly.",0.9
8,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
8,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
8,"Determine the sentiment of the given customer review, categorizing it as either 'positive' or 'negative' based on the logical analysis of optimistic or pessimistic sentiment.",0.9
9,"Classify the provided text as having positive or negative sentiment, determining the corresponding sentiment label from ['negative', 'positive'].",1.0
9,"Classify the provided text as expressing either positive or negative sentiment; Sentiment classification task; Determine the corresponding sentiment label from ['negative', 'positive'].",1.0
9,Classify the provided customer review as either expressing a positive or negative sentiment.,0.95
9,"Classify the customer review as either positive or negative, distilling its sentiment.",0.95
9,Analyze the customer review and categorize its sentiment as optimistic (positive) or pessimistic (negative).,0.95
9,Analyze the customer review and categorize it as expressing either positive or negative sentiment.,0.95
9,Transform the provided customer review into a sentiment label ('negative' or 'positive') by logically categorizing optimistic or pessimistic sentiment.,0.9
9,"Review the input text, determine its underlying sentiment (positive or negative), and classify it accordingly.",0.9
9,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
9,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
10,"Classify the provided text as having positive or negative sentiment, determining the corresponding sentiment label from ['negative', 'positive'].",1.0
10,"Classify the provided text as expressing either positive or negative sentiment; Sentiment classification task; Determine the corresponding sentiment label from ['negative', 'positive'].",1.0
10,Classify the provided customer review as either expressing a positive or negative sentiment.,0.95
10,"Classify the customer review as either positive or negative, distilling its sentiment.",0.95
10,Analyze the customer review and categorize its sentiment as optimistic (positive) or pessimistic (negative).,0.95
10,Analyze the customer review and categorize it as expressing either positive or negative sentiment.,0.95
10,Transform the provided customer review into a sentiment label ('negative' or 'positive') by logically categorizing optimistic or pessimistic sentiment.,0.9
10,"Review the input text, determine its underlying sentiment (positive or negative), and classify it accordingly.",0.9
10,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
10,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
11,"Classify the provided text as having positive or negative sentiment, determining the corresponding sentiment label from ['negative', 'positive'].",1.0
11,"Classify the provided text as expressing either positive or negative sentiment; Sentiment classification task; Determine the corresponding sentiment label from ['negative', 'positive'].",1.0
11,Classify the provided customer review as either expressing a positive or negative sentiment.,0.95
11,"Classify the customer review as either positive or negative, distilling its sentiment.",0.95
11,Analyze the customer review and categorize its sentiment as optimistic (positive) or pessimistic (negative).,0.95
11,Analyze the customer review and categorize it as expressing either positive or negative sentiment.,0.95
11,Transform the provided customer review into a sentiment label ('negative' or 'positive') by logically categorizing optimistic or pessimistic sentiment.,0.9
11,"Review the input text, determine its underlying sentiment (positive or negative), and classify it accordingly.",0.9
11,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
11,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
12,"Classify the provided text as having positive or negative sentiment, determining the corresponding sentiment label from ['negative', 'positive'].",1.0
12,"Classify the provided text as expressing either positive or negative sentiment; Sentiment classification task; Determine the corresponding sentiment label from ['negative', 'positive'].",1.0
12,"Determine the class of the customer review, either ""positive"" or ""negative"", while preserving its core meaning.",0.95
12,Classify the provided customer review as either expressing a positive or negative sentiment.,0.95
12,"Classify the customer review as either positive or negative, distilling its sentiment.",0.95
12,Analyze the customer review and categorize its sentiment as optimistic (positive) or pessimistic (negative).,0.95
12,Analyze the customer review and categorize it as expressing either positive or negative sentiment.,0.95
12,Transform the provided customer review into a sentiment label ('negative' or 'positive') by logically categorizing optimistic or pessimistic sentiment.,0.9
12,"Review the input text, determine its underlying sentiment (positive or negative), and classify it accordingly.",0.9
12,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
