step,prompt,score
5,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
5,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
5,"Given an online message, your task is to classify it as expressing a ""positive"" or ""negative"" opinion, considering whether it is written with a favorable or unfavorable attitude.",1.0
5,"Assess the emotional tone of the film in the provided social media post, with a sentiment classification of positive or negative, as you categorize the sentence",0.9
5,"Given a social media post, classify it as containing a positive or negative opinion.",0.85
5,"Given a sentence, classify it as either positive or negative sentiment.",0.8
5,"Given a tweet, classify it as having a positive or negative sentiment.",0.75
5,"When presented with movie review excerpts, analyze them to generate a sentiment word that describes the original text, such as positive or negative, and classify it",0.8
5,"Provided with a social media post, classify it into optimistic or pessimistic categories, based on whether it's holding favorable or unfavorable emotions.",0.95
5,"As a sentiment classifier, analyze the emotions expressed in the online message and determine whether it is expressing a favorable or unfavorable attitude.",0.75
6,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
6,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
6,"Given an online message, your task is to classify it as expressing a ""positive"" or ""negative"" opinion, considering whether it is written with a favorable or unfavorable attitude.",1.0
6,"Assess the emotional tone of the film in the provided social media post, with a sentiment classification of positive or negative, as you categorize the sentence",0.9
6,"Given a social media post, classify it as containing a positive or negative opinion.",0.85
6,"Given a sentence, classify it as either positive or negative sentiment.",0.8
6,"Given a tweet, classify it as having a positive or negative sentiment.",0.75
6,"When presented with movie review excerpts, analyze them to generate a sentiment word that describes the original text, such as positive or negative, and classify it",0.8
6,"Provided with a social media post, classify it into optimistic or pessimistic categories, based on whether it's holding favorable or unfavorable emotions.",0.95
6,"As a sentiment classifier, analyze the emotions expressed in the online message and determine whether it is expressing a favorable or unfavorable attitude.",0.75
7,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
7,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
7,"Given an online message, your task is to classify it as expressing a ""positive"" or ""negative"" opinion, considering whether it is written with a favorable or unfavorable attitude.",1.0
7,"Assess the emotional tone of the film in the provided social media post, with a sentiment classification of positive or negative, as you categorize the sentence",0.9
7,"Given a social media post, classify it as containing a positive or negative opinion.",0.85
7,"Given a sentence, classify it as either positive or negative sentiment.",0.8
7,"Given a tweet, classify it as having a positive or negative sentiment.",0.75
7,"When presented with movie review excerpts, analyze them to generate a sentiment word that describes the original text, such as positive or negative, and classify it",0.8
7,"Provided with a social media post, classify it into optimistic or pessimistic categories, based on whether it's holding favorable or unfavorable emotions.",0.95
7,"As a sentiment classifier, analyze the emotions expressed in the online message and determine whether it is expressing a favorable or unfavorable attitude.",0.75
8,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
8,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
8,"Given an online message, your task is to classify it as expressing a ""positive"" or ""negative"" opinion, considering whether it is written with a favorable or unfavorable attitude.",1.0
8,"Assess the emotional tone of the film in the provided social media post, with a sentiment classification of positive or negative, as you categorize the sentence",0.9
8,"Given a social media post, classify it as containing a positive or negative opinion.",0.85
8,"Given a sentence, classify it as either positive or negative sentiment.",0.8
8,"Given a tweet, classify it as having a positive or negative sentiment.",0.75
8,"When presented with movie review excerpts, analyze them to generate a sentiment word that describes the original text, such as positive or negative, and classify it",0.8
8,"Provided with a social media post, classify it into optimistic or pessimistic categories, based on whether it's holding favorable or unfavorable emotions.",0.95
8,"As a sentiment classifier, analyze the emotions expressed in the online message and determine whether it is expressing a favorable or unfavorable attitude.",0.75
9,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
9,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
9,"Given an online message, your task is to classify it as expressing a ""positive"" or ""negative"" opinion, considering whether it is written with a favorable or unfavorable attitude.",1.0
9,"Assess the emotional tone of the film in the provided social media post, with a sentiment classification of positive or negative, as you categorize the sentence",0.9
9,"Given a social media post, classify it as containing a positive or negative opinion.",0.85
9,"Given a sentence, classify it as either positive or negative sentiment.",0.8
9,"Given a tweet, classify it as having a positive or negative sentiment.",0.75
9,"When presented with movie review excerpts, analyze them to generate a sentiment word that describes the original text, such as positive or negative, and classify it",0.8
9,"Provided with a social media post, classify it into optimistic or pessimistic categories, based on whether it's holding favorable or unfavorable emotions.",0.95
9,"As a sentiment classifier, analyze the emotions expressed in the online message and determine whether it is expressing a favorable or unfavorable attitude.",0.75
10,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
10,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
10,"Given an online message, your task is to classify it as expressing a ""positive"" or ""negative"" opinion, considering whether it is written with a favorable or unfavorable attitude.",1.0
10,"Assess the emotional tone of the film in the provided social media post, with a sentiment classification of positive or negative, as you categorize the sentence",0.9
10,"Given a social media post, classify it as containing a positive or negative opinion.",0.85
10,"Given a sentence, classify it as either positive or negative sentiment.",0.8
10,"Given a tweet, classify it as having a positive or negative sentiment.",0.75
10,"When presented with movie review excerpts, analyze them to generate a sentiment word that describes the original text, such as positive or negative, and classify it",0.8
10,"Provided with a social media post, classify it into optimistic or pessimistic categories, based on whether it's holding favorable or unfavorable emotions.",0.95
10,"As a sentiment classifier, analyze the emotions expressed in the online message and determine whether it is expressing a favorable or unfavorable attitude.",0.75
11,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
11,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
11,"Given an online message, your task is to classify it as expressing a ""positive"" or ""negative"" opinion, considering whether it is written with a favorable or unfavorable attitude.",1.0
11,"Assess the emotional tone of the film in the provided social media post, with a sentiment classification of positive or negative, as you categorize the sentence",0.9
11,"Given a social media post, classify it as containing a positive or negative opinion.",0.85
11,"Given a sentence, classify it as either positive or negative sentiment.",0.8
11,"Given a tweet, classify it as having a positive or negative sentiment.",0.75
11,"When presented with movie review excerpts, analyze them to generate a sentiment word that describes the original text, such as positive or negative, and classify it",0.8
11,"Provided with a social media post, classify it into optimistic or pessimistic categories, based on whether it's holding favorable or unfavorable emotions.",0.95
11,"As a sentiment classifier, analyze the emotions expressed in the online message and determine whether it is expressing a favorable or unfavorable attitude.",0.75
12,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
12,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
12,"Given an online message, your task is to classify it as expressing a ""positive"" or ""negative"" opinion, considering whether it is written with a favorable or unfavorable attitude.",1.0
12,"Assess the emotional tone of the film in the provided social media post, with a sentiment classification of positive or negative, as you categorize the sentence",0.9
12,"Given a social media post, classify it as containing a positive or negative opinion.",0.85
12,"Given a sentence, classify it as either positive or negative sentiment.",0.8
12,"Given a tweet, classify it as having a positive or negative sentiment.",0.75
12,"When presented with movie review excerpts, analyze them to generate a sentiment word that describes the original text, such as positive or negative, and classify it",0.8
12,"Provided with a social media post, classify it into optimistic or pessimistic categories, based on whether it's holding favorable or unfavorable emotions.",0.95
12,"As a sentiment classifier, analyze the emotions expressed in the online message and determine whether it is expressing a favorable or unfavorable attitude.",0.75
