step,prompt,score
8,"Determine the sentiment of the given text, labeling it as ""positive"" or ""negative"" according to the emotional tone and viewpoint conveyed.",1.0
8,"Determine the sentiment of the given text, categorizing it as either 'positive' or 'negative'.",1.0
8,"Determine the emotional tone of the given text, categorizing it as either 'positive' or 'negative' to understand the underlying sentiment.",1.0
8,"Classify the sentiment expressed in the provided review as either ""positive"" or ""negative"", indicating the reviewer's attitude towards the product.",1.0
8,"Analyze the textual content and categorize its sentiment as ""positive"" or ""negative"", capturing the underlying emotional tone or viewpoint.",1.0
8,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
8,"Determine the sentiment of the given text, labeling it as either ""positive"" or ""negative"" based on the expressed emotional tone.",0.95
8,"Determine the emotional tone of the provided text, labeling it as either ""positive"" (optimistic) or ""negative"" (pessimistic).",0.95
8,"Determine the emotional tone of the provided text, categorizing it as either ""positive"" or ""negative"" based on the sentiment conveyed.",0.95
8,"Detect the sentiment of the provided text, labeling it as 'positive' or 'negative' to reflect its emotional tone.",0.95
9,"Determine the sentiment of the given text, labeling it as ""positive"" or ""negative"" according to the emotional tone and viewpoint conveyed.",1.0
9,"Determine the sentiment of the given text, categorizing it as either 'positive' or 'negative'.",1.0
9,"Determine the emotional tone of the given text, categorizing it as either 'positive' or 'negative' to understand the underlying sentiment.",1.0
9,"Classify the sentiment of the given text as ""positive"" or ""negative"", identifying the emotional tone and underlying perspective it conveys.",1.0
9,"Classify the sentiment expressed in the provided review as either ""positive"" or ""negative"", indicating the reviewer's attitude towards the product.",1.0
9,"Analyze the textual content and categorize its sentiment as ""positive"" or ""negative"", capturing the underlying emotional tone or viewpoint.",1.0
9,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
9,"Determine the sentiment of the given text, labeling it as either ""positive"" or ""negative"" based on the expressed emotional tone.",0.95
9,"Determine the emotional tone of the provided text, labeling it as either ""positive"" (optimistic) or ""negative"" (pessimistic).",0.95
9,"Determine the emotional tone of the provided text, categorizing it as either ""positive"" or ""negative"" based on the sentiment conveyed.",0.95
10,"Determine the sentiment of the given text, labeling it as ""positive"" or ""negative"" according to the emotional tone and viewpoint conveyed.",1.0
10,"Determine the sentiment of the given text, categorizing it as either 'positive' or 'negative'.",1.0
10,"Determine the emotional tone of the given text, categorizing it as either 'positive' or 'negative' to understand the underlying sentiment.",1.0
10,"Classify the sentiment of the given text as ""positive"" or ""negative"", identifying the emotional tone and underlying perspective it conveys.",1.0
10,"Classify the sentiment expressed in the provided review as either ""positive"" or ""negative"", indicating the reviewer's attitude towards the product.",1.0
10,"Analyze the textual content and categorize its sentiment as ""positive"" or ""negative"", capturing the underlying emotional tone or viewpoint.",1.0
10,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
10,"Determine the sentiment of the given text, labeling it as either ""positive"" or ""negative"" based on the expressed emotional tone.",0.95
10,"Determine the emotional tone of the provided text, labeling it as either ""positive"" (optimistic) or ""negative"" (pessimistic).",0.95
10,"Determine the emotional tone of the provided text, categorizing it as either ""positive"" or ""negative"" based on the sentiment conveyed.",0.95
11,"Determine the sentiment of the given text, labeling it as ""positive"" or ""negative"" according to the emotional tone and viewpoint conveyed.",1.0
11,"Determine the sentiment of the given text, categorizing it as either 'positive' or 'negative'.",1.0
11,"Determine the emotional tone of the given text, categorizing it as either 'positive' or 'negative' to understand the underlying sentiment.",1.0
11,"Classify the sentiment of the given text as ""positive"" or ""negative"", identifying the emotional tone and underlying perspective it conveys.",1.0
11,"Classify the sentiment expressed in the provided review as either ""positive"" or ""negative"", indicating the reviewer's attitude towards the product.",1.0
11,"Analyze the textual content and categorize its sentiment as ""positive"" or ""negative"", capturing the underlying emotional tone or viewpoint.",1.0
11,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
11,"Determine the sentiment of the given text, labeling it as either ""positive"" or ""negative"" based on the expressed emotional tone.",0.95
11,"Determine the emotional tone of the provided text, labeling it as either ""positive"" (optimistic) or ""negative"" (pessimistic).",0.95
11,"Determine the emotional tone of the provided text, categorizing it as either ""positive"" or ""negative"" based on the sentiment conveyed.",0.95
12,"Determine the sentiment of the given text, labeling it as ""positive"" or ""negative"" according to the emotional tone and viewpoint conveyed.",1.0
12,"Determine the sentiment of the given text, categorizing it as either 'positive' or 'negative'.",1.0
12,"Determine the emotional tone of the given text, categorizing it as either 'positive' or 'negative' to understand the underlying sentiment.",1.0
12,"Classify the sentiment of the given text as ""positive"" or ""negative"", identifying the emotional tone and underlying perspective it conveys.",1.0
12,"Classify the sentiment expressed in the provided review as either ""positive"" or ""negative"", indicating the reviewer's attitude towards the product.",1.0
12,"Analyze the textual content and categorize its sentiment as ""positive"" or ""negative"", capturing the underlying emotional tone or viewpoint.",1.0
12,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
12,"Determine the sentiment of the given text, labeling it as either ""positive"" or ""negative"" based on the expressed emotional tone.",0.95
12,"Determine the emotional tone of the provided text, labeling it as either ""positive"" (optimistic) or ""negative"" (pessimistic).",0.95
12,"Determine the emotional tone of the provided text, categorizing it as either ""positive"" or ""negative"" based on the sentiment conveyed.",0.95
