step,prompt,score
7,"Classify the given movie review as either 'positive' or 'negative' sentiment, considering its content",0.95
7,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
7,"Translate the sentiment of the movie review text into a binary classification, categorizing the reviews as either 'positive' or 'negative' based on the emotional tone conveyed, and return the predicted label.",0.9
8,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
8,"Given a statement, classify it as expressing a positive or negative opinion.",0.95
8,"Classify the sentiment of the provided movie reviews, categorizing them as either 'positive' or 'negative' based on the emotional tone.",0.95
8,"Classify the sentiment of the movie reviews as 'positive' or 'negative' based on the emotional tone, similarly to evaluating a tweet's sentiment.",0.95
8,"Classify the sentiment of the movie review as either positive or negative, using its emotional tone to guide your conclusion.",0.95
8,Classify the provided movie reviews as positive or negative sentiment and return the corresponding label ('positive' or 'negative'),0.95
8,"Classify the given text as expressing a positive or negative sentiment about a movie, drawing from its content and linguistic cues.",0.95
8,"Classify the given movie review as either 'positive' or 'negative' sentiment, considering its content",0.95
8,"Classify each movie review as expressing a positive or negative opinion, considering the text and its sentiment towards the movie",0.95
8,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
9,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
9,"Given a statement, classify it as expressing a positive or negative opinion.",0.95
9,"Classify the sentiment of the provided movie reviews, categorizing them as either 'positive' or 'negative' based on the emotional tone.",0.95
9,"Classify the sentiment of the movie reviews as 'positive' or 'negative' based on the emotional tone, similarly to evaluating a tweet's sentiment.",0.95
9,"Classify the sentiment of the movie review as either positive or negative, using its emotional tone to guide your conclusion.",0.95
9,Classify the provided movie reviews as positive or negative sentiment and return the corresponding label ('positive' or 'negative'),0.95
9,"Classify the movie reviews as having a positive or negative sentiment about the movie, using linguistic clues and content analysis to determine the sentiment.",0.95
9,"Classify the given text as expressing a positive or negative sentiment about a movie, drawing from its content and linguistic cues.",0.95
9,"Classify the given movie review as either 'positive' or 'negative' sentiment, considering its content",0.95
9,"Classify each movie review as expressing a positive or negative opinion, considering the text and its sentiment towards the movie",0.95
10,"Classify the movie review text, determining whether it expresses a positive or negative sentiment, and output the corresponding label ('positive' or 'negative')",1.0
10,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
10,"Given a statement, classify it as expressing a positive or negative opinion.",0.95
10,"Classify the sentiment of the provided movie reviews, categorizing them as either 'positive' or 'negative' based on the emotional tone.",0.95
10,"Classify the sentiment of the movie reviews as 'positive' or 'negative' based on the emotional tone, similarly to evaluating a tweet's sentiment.",0.95
10,"Classify the sentiment of the movie review as either positive or negative, using its emotional tone to guide your conclusion.",0.95
10,"Classify the provided movie reviews based on their linguistic characteristics and content, outputting either positive or negative sentiment.",0.95
10,Classify the provided movie reviews as positive or negative sentiment and return the corresponding label ('positive' or 'negative'),0.95
10,"Classify the movie reviews as having a positive or negative sentiment about the movie, using linguistic clues and content analysis to determine the sentiment.",0.95
10,"Classify the given text as expressing a positive or negative sentiment about a movie, drawing from its content and linguistic cues.",0.95
11,"Classify the movie review text, determining whether it expresses a positive or negative sentiment, and output the corresponding label ('positive' or 'negative')",1.0
11,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
11,"Given a statement, classify it as expressing a positive or negative opinion.",0.95
11,"Classify the sentiment of the provided movie reviews, categorizing them as either 'positive' or 'negative' based on the emotional tone.",0.95
11,"Classify the sentiment of the movie reviews as 'positive' or 'negative' based on the emotional tone, similarly to evaluating a tweet's sentiment.",0.95
11,"Classify the sentiment of the movie review as either positive or negative, using its emotional tone to guide your conclusion.",0.95
11,"Classify the provided movie reviews based on their linguistic characteristics and content, outputting either positive or negative sentiment.",0.95
11,Classify the provided movie reviews as positive or negative sentiment and return the corresponding label ('positive' or 'negative'),0.95
11,"Classify the movie reviews as having a positive or negative sentiment about the movie, using linguistic clues and content analysis to determine the sentiment.",0.95
11,Classify the movie review's sentiment as positive or negative by considering its content and emotional tone.,0.95
12,"Classify the movie review text, determining whether it expresses a positive or negative sentiment, and output the corresponding label ('positive' or 'negative')",1.0
12,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
12,"Given a statement, classify it as expressing a positive or negative opinion.",0.95
12,"Classify the sentiment of the provided movie reviews, categorizing them as either 'positive' or 'negative' based on the emotional tone.",0.95
12,"Classify the sentiment of the movie reviews as 'positive' or 'negative' based on the emotional tone, similarly to evaluating a tweet's sentiment.",0.95
12,"Classify the sentiment of the movie review as either positive or negative, using its emotional tone to guide your conclusion.",0.95
12,"Classify the provided movie reviews based on their linguistic characteristics and content, outputting either positive or negative sentiment.",0.95
12,Classify the provided movie reviews as positive or negative sentiment and return the corresponding label ('positive' or 'negative'),0.95
12,"Classify the movie reviews as having a positive or negative sentiment about the movie, using linguistic clues and content analysis to determine the sentiment.",0.95
12,Classify the movie review's sentiment as positive or negative by considering its content and emotional tone.,0.95
