step,prompt,score
10,Classify the input as 'positive' or 'negative' by understanding the sentiment and context of the text,1.0
10,"Classify the given movie review sentence as 'positive' or 'negative' sentiment, taking into account its context and meaning.",1.0
10,Classify movie reviews as 'positive' or 'negative' based on entire sentences and context.,1.0
10,"Analyze the provided movie review text to determine its sentiment, distinguishing between 'positive' and 'negative', considering both emotional undertones and overall context",1.0
10,"Analyze the provided movie review text to classify its sentiment as either 'positive' or 'negative', considering the emotional undertones and overall context.",1.0
11,"Given a movie review, use context and sentiment cues to predict whether it's 'positive' or 'negative', and return the corresponding label.",1.0
11,"Determine the sentiment of the text, classifying it as 'positive' or 'negative' based on its context, with consideration of emotional undertones.",1.0
11,"Classify this text as 'positive' or 'negative' by determining its sentiment, and provide the corresponding label.",1.0
11,"Classify the sentiment of the movie review text as 'positive' or 'negative', considering the emotional tone and context within the text.",1.0
11,"Classify the movie review text as 'positive' or 'negative', taking into account the entire sentence and contextual information to accurately determine the sentiment.",1.0
11,Classify the input as 'positive' or 'negative' by understanding the sentiment and context of the text,1.0
11,"Classify the given movie review sentence as 'positive' or 'negative' sentiment, taking into account its context and meaning.",1.0
11,Classify movie reviews as 'positive' or 'negative' based on entire sentences and context.,1.0
11,"Analyze the provided movie review text to determine its sentiment, distinguishing between 'positive' and 'negative', considering both emotional undertones and overall context",1.0
11,"Analyze the provided movie review text to classify its sentiment as either 'positive' or 'negative', considering the emotional undertones and overall context.",1.0
12,"Given a movie review, use context and sentiment cues to predict whether it's 'positive' or 'negative', and return the corresponding label.",1.0
12,"Determine the sentiment of the text, classifying it as 'positive' or 'negative' based on its context, with consideration of emotional undertones.",1.0
12,"Classify this text as 'positive' or 'negative' by determining its sentiment, and provide the corresponding label.",1.0
12,"Classify the sentiment of the movie review text as 'positive' or 'negative', considering the emotional tone and context within the text.",1.0
12,"Classify the movie review text as 'positive' or 'negative', taking into account the entire sentence and contextual information to accurately determine the sentiment.",1.0
12,Classify the input as 'positive' or 'negative' by understanding the sentiment and context of the text,1.0
12,"Classify the given movie review sentence as 'positive' or 'negative' sentiment, taking into account its context and meaning.",1.0
12,"Classify movie reviews as 'positive' or 'negative' based on entire sentences, considering emotional tone and context within the text.",1.0
12,Classify movie reviews as 'positive' or 'negative' based on entire sentences and context.,1.0
12,"Analyze the provided movie review text to determine its sentiment, distinguishing between 'positive' and 'negative', considering both emotional undertones and overall context",1.0
