step,prompt,score
8,Categorize a statement or tweet as conveying either a positive or negative opinion or sentiment.,0.95
8,"Assess the emotional tone of the provided text, categorizing it as either 'negative' or 'positive' and specifying the sentiment label.",0.95
8,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
8,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
8,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
8,"Given a sentence, classify the sentiment as either 'positive' or 'negative'.",0.9
8,"Given a sentence or tweet, classify its sentiment as 'negative' or 'positive'.",0.9
8,"Examine the given text to determine its sentiment, distinguishing between expressions of positivity and negativity, and return a sentiment label.",0.9
9,Evaluate the sentiment of the provided statement and categorize it as either a 'positive' or 'negative' sentiment.,0.95
9,"Determine the sentiment of the provided tweet or sentence, categorizing it as either 'positive' or 'negative'.",0.95
9,Categorize a statement or tweet as conveying either a positive or negative opinion or sentiment.,0.95
9,"Assess the emotional tone of the provided text, categorizing it as either 'negative' or 'positive' and specifying the sentiment label.",0.95
9,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
9,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
9,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
9,"Given a sentence, classify the sentiment as either 'positive' or 'negative'.",0.9
9,"Given a sentence or tweet, classify its sentiment as 'negative' or 'positive'.",0.9
9,"Examine the given text to determine its sentiment, distinguishing between expressions of positivity and negativity, and return a sentiment label.",0.9
10,Evaluate the sentiment of the provided statement and categorize it as either a 'positive' or 'negative' sentiment.,0.95
10,"Determine the sentiment of the provided tweet or sentence, categorizing it as either 'positive' or 'negative'.",0.95
10,Categorize a statement or tweet as conveying either a positive or negative opinion or sentiment.,0.95
10,"Assess the emotional tone of the provided text, categorizing it as either 'negative' or 'positive' and specifying the sentiment label.",0.95
10,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
10,"Identify the sentiment of the given text, labeling it as 'positive' or 'negative', and determine whether it expresses a positive or negative opinion.",0.9
10,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
10,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
10,"Given a sentence, classify the sentiment as either 'positive' or 'negative'.",0.9
10,"Given a sentence or tweet, classify its sentiment as 'negative' or 'positive'.",0.9
11,Evaluate the sentiment of the provided statement and categorize it as either a 'positive' or 'negative' sentiment.,0.95
11,"Determine the sentiment of the provided tweet or sentence, categorizing it as either 'positive' or 'negative'.",0.95
11,"Determine the sentiment of a provided sentence or tweet, categorizing it as either 'positive' or 'negative'.",0.95
11,Categorize a statement or tweet as conveying either a positive or negative opinion or sentiment.,0.95
11,"Assess the emotional tone of the provided text, categorizing it as either 'negative' or 'positive' and specifying the sentiment label.",0.95
11,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
11,"Identify the sentiment of the given text, labeling it as 'positive' or 'negative', and determine whether it expresses a positive or negative opinion.",0.9
11,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
11,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
11,"Given a sentence, classify the sentiment as either 'positive' or 'negative'.",0.9
12,Evaluate the sentiment of the provided statement and categorize it as either a 'positive' or 'negative' sentiment.,0.95
12,"Determine the sentiment of the provided tweet or sentence, categorizing it as either 'positive' or 'negative'.",0.95
12,"Determine the sentiment of a provided sentence or tweet, categorizing it as either 'positive' or 'negative'.",0.95
12,Categorize a statement or tweet as conveying either a positive or negative opinion or sentiment.,0.95
12,"Assess the emotional tone of the provided text, categorizing it as either 'negative' or 'positive' and specifying the sentiment label.",0.95
12,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
12,"Identify the sentiment of the given text, labeling it as 'positive' or 'negative', and determine whether it expresses a positive or negative opinion.",0.9
12,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
12,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
12,"Given a sentence, classify the sentiment as either 'positive' or 'negative'.",0.9
