step,prompt,score
10,"As a sentiment classifier, analyze an utterance and categorize its polarized sentiment as positive or negative while taking into account the sentence's meaning and relevant context.",0.9
10,Analyze a piece of writing and classify its sentiment as either positive or negative.,0.9
10,Evaluate the opinion and categorize its subjective attitude as expressing optimism or pessimism while considering the sentence's meaning and,0.85
10,"As a sentiment analyst, analyze a review and determine the emotional tone, evaluating the emotional value as positive, negative, or neutral, while examining the passage from movie",0.9
10,"After examining the passage in a review, interpret the tone and categorize it as either positive or negative.",0.95
11,"The objective is to analyze the sentiment of phrases from a film critique, considering the context and meaning behind the text, and assign a sentiment",0.95
11,"As a sentiment analyzer, analyze social media posts and classify them as having a positive or negative sentiment, while considering the context and sentiment expressed.",0.95
11,"Examine the review and classify it as having a positive or negative sentiment, while considering the tone and context.",1.0
11,"Given a tweet, classify it as having a positive or negative sentiment.",0.85
11,"As an sentiment analyst, consider a phrase and classify it as having a particular tone, whether it is expressing a sentiment or not, as either positive or negative.",0.95
11,"As a sentiment classifier, analyze an utterance and categorize its polarized sentiment as positive or negative while taking into account the sentence's meaning and relevant context.",0.9
11,Analyze a piece of writing and classify its sentiment as either positive or negative.,0.9
11,Evaluate the opinion and categorize its subjective attitude as expressing optimism or pessimism while considering the sentence's meaning and,0.85
11,"As a sentiment analyst, analyze a review and determine the emotional tone, evaluating the emotional value as positive, negative, or neutral, while examining the passage from movie",0.9
11,"After examining the passage in a review, interpret the tone and categorize it as either positive or negative.",0.95
12,"The objective is to analyze the sentiment of phrases from a film critique, considering the context and meaning behind the text, and assign a sentiment",0.95
12,"As a sentiment analyzer, analyze social media posts and classify them as having a positive or negative sentiment, while considering the context and sentiment expressed.",0.95
12,"Examine the review and classify it as having a positive or negative sentiment, while considering the tone and context.",1.0
12,"Given a tweet, classify it as having a positive or negative sentiment.",0.85
12,"As an sentiment analyst, consider a phrase and classify it as having a particular tone, whether it is expressing a sentiment or not, as either positive or negative.",0.95
12,"As a sentiment classifier, analyze an utterance and categorize its polarized sentiment as positive or negative while taking into account the sentence's meaning and relevant context.",0.9
12,Analyze a piece of writing and classify its sentiment as either positive or negative.,0.9
12,Evaluate the opinion and categorize its subjective attitude as expressing optimism or pessimism while considering the sentence's meaning and,0.85
12,"As a sentiment analyst, analyze a review and determine the emotional tone, evaluating the emotional value as positive, negative, or neutral, while examining the passage from movie",0.9
12,"After examining the passage in a review, interpret the tone and categorize it as either positive or negative.",0.95
