step,prompt,score
6,"Rate the sentiment of the given text on a scale of terrible, bad, okay, good, or great, based on its emotional tone.",0.6
6,"Evaluate the emotional tone of the given text and categorize it into one of five sentiment categories: terrible, bad, okay, good, or great.",0.6
6,"Determine the sentiment of the provided text and categorize it as one of the following: terrible, bad, okay, good, or great, based on its emotional tone.",0.6
6,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
6,"Classify the given text according to its emotional tone as one of the following: terrible, bad, okay, good, or great.",0.6
6,"Categorize the sentiment of the input text into one of the following labels: terrible, bad, okay, good, or great, and return the label only.",0.6
7,"Evaluate the sentiment of the given text, classifying it as terrible, bad, okay, good, or great, by analyzing its tone, opinion, and emotional resonance.",0.7
7,"Evaluate the emotional tone of the provided text and classify its sentiment as terrible, bad, okay, good, or great.",0.7
7,"Categorize the provided text based on its sentimental value as terrible, bad, okay, good, or great, reflecting its emotional tone.",0.7
7,"Rate the sentiment of the provided text as terrible, bad, okay, good, or great, considering its tone and expressed opinion.",0.65
7,"Label the sentiment of the provided movie review as terrible, bad, okay, good, or great, based on its overall emotional sentiment.",0.65
7,"Rate the sentiment of the given text on a scale of terrible, bad, okay, good, or great, based on its emotional tone.",0.6
7,"Label the emotional tone of the provided text as terrible, bad, okay, good, or great, based on its sentiment.",0.6
7,"Evaluate the emotional tone of the given text and categorize it into one of five sentiment categories: terrible, bad, okay, good, or great.",0.6
7,"Determine the sentiment of the provided text and categorize it as one of the following: terrible, bad, okay, good, or great, based on its emotional tone.",0.6
7,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
8,"Evaluate the sentiment of the given text, classifying it as terrible, bad, okay, good, or great, by analyzing its tone, opinion, and emotional resonance.",0.7
8,"Evaluate the emotional tone of the provided text and classify its sentiment as terrible, bad, okay, good, or great.",0.7
8,"Categorize the provided text based on its sentimental value as terrible, bad, okay, good, or great, reflecting its emotional tone.",0.7
8,"Rate the sentiment of the provided text as terrible, bad, okay, good, or great, considering its tone and expressed opinion.",0.65
8,"Label the sentiment of the provided movie review as terrible, bad, okay, good, or great, based on its overall emotional sentiment.",0.65
8,"Categorize the sentiment of the given text as terrible, bad, okay, good, or great, reflecting its emotional tone.",0.65
8,"Rate the sentiment of the given text on a scale of terrible, bad, okay, good, or great, based on its emotional tone.",0.6
8,"Label the emotional tone of the provided text as terrible, bad, okay, good, or great, based on its sentiment.",0.6
8,"Evaluate the emotional tone of the given text and categorize it into one of five sentiment categories: terrible, bad, okay, good, or great.",0.6
8,"Determine the sentiment of the provided text and categorize it as one of the following: terrible, bad, okay, good, or great, based on its emotional tone.",0.6
9,"Evaluate the sentiment of the given text, classifying it as terrible, bad, okay, good, or great, by analyzing its tone, opinion, and emotional resonance.",0.7
9,"Evaluate the emotional tone of the provided text and classify its sentiment as terrible, bad, okay, good, or great.",0.7
9,"Categorize the provided text based on its sentimental value as terrible, bad, okay, good, or great, reflecting its emotional tone.",0.7
9,"Rate the sentiment of the provided text as terrible, bad, okay, good, or great, considering its tone and expressed opinion.",0.65
9,"Label the sentiment of the provided movie review as terrible, bad, okay, good, or great, based on its overall emotional sentiment.",0.65
9,"Categorize the sentiment of the given text as terrible, bad, okay, good, or great, reflecting its emotional tone.",0.65
9,"Rate the sentiment of the given text on a scale of terrible, bad, okay, good, or great, based on its emotional tone.",0.6
9,"Label the emotional tone of the provided text as terrible, bad, okay, good, or great, based on its sentiment.",0.6
9,"Evaluate the emotional tone of the given text and categorize it into one of five sentiment categories: terrible, bad, okay, good, or great.",0.6
9,"Determine the sentiment of the provided text and categorize it as one of the following: terrible, bad, okay, good, or great, based on its emotional tone.",0.6
10,"Evaluate the sentiment of the given text, classifying it as terrible, bad, okay, good, or great, by analyzing its tone, opinion, and emotional resonance.",0.7
10,"Evaluate the emotional tone of the provided text and classify its sentiment as terrible, bad, okay, good, or great.",0.7
10,"Categorize the provided text based on its sentimental value as terrible, bad, okay, good, or great, reflecting its emotional tone.",0.7
10,"Rate the sentiment of the provided text as terrible, bad, okay, good, or great, considering its tone and expressed opinion.",0.65
10,"Label the sentiment of the provided movie review as terrible, bad, okay, good, or great, based on its overall emotional sentiment.",0.65
10,"Categorize the sentiment of the given text as terrible, bad, okay, good, or great, reflecting its emotional tone.",0.65
10,"Rate the sentiment of the given text on a scale of terrible, bad, okay, good, or great, based on its emotional tone.",0.6
10,"Label the emotional tone of the provided text as terrible, bad, okay, good, or great, based on its sentiment.",0.6
10,"Evaluate the emotional tone of the given text and categorize it into one of five sentiment categories: terrible, bad, okay, good, or great.",0.6
10,"Determine the sentiment of the provided text and categorize it as one of the following: terrible, bad, okay, good, or great, based on its emotional tone.",0.6
11,"Evaluate the sentiment of the given text, classifying it as terrible, bad, okay, good, or great, by analyzing its tone, opinion, and emotional resonance.",0.7
11,"Evaluate the emotional tone of the provided text and classify its sentiment as terrible, bad, okay, good, or great.",0.7
11,"Categorize the provided text based on its sentimental value as terrible, bad, okay, good, or great, reflecting its emotional tone.",0.7
11,"Rate the sentiment of the provided text as terrible, bad, okay, good, or great, considering its tone and expressed opinion.",0.65
11,"Label the sentiment of the provided movie review as terrible, bad, okay, good, or great, based on its overall emotional sentiment.",0.65
11,"Categorize the sentiment of the given text as terrible, bad, okay, good, or great, reflecting its emotional tone.",0.65
11,"Rate the sentiment of the given text on a scale of terrible, bad, okay, good, or great, based on its emotional tone.",0.6
11,"Label the emotional tone of the provided text as terrible, bad, okay, good, or great, based on its sentiment.",0.6
11,"Evaluate the emotional tone of the given text and categorize it into one of five sentiment categories: terrible, bad, okay, good, or great.",0.6
11,"Determine the sentiment of the provided text and categorize it as one of the following: terrible, bad, okay, good, or great, based on its emotional tone.",0.6
12,"Evaluate the sentiment of the given text, classifying it as terrible, bad, okay, good, or great, by analyzing its tone, opinion, and emotional resonance.",0.7
12,"Evaluate the emotional tone of the provided text and classify its sentiment as terrible, bad, okay, good, or great.",0.7
12,"Categorize the provided text based on its sentimental value as terrible, bad, okay, good, or great, reflecting its emotional tone.",0.7
12,"Rate the sentiment of the provided text as terrible, bad, okay, good, or great, considering its tone and expressed opinion.",0.65
12,"Label the sentiment of the provided movie review as terrible, bad, okay, good, or great, based on its overall emotional sentiment.",0.65
12,"Categorize the sentiment of the given text as terrible, bad, okay, good, or great, reflecting its emotional tone.",0.65
12,"Rate the sentiment of the given text on a scale of terrible, bad, okay, good, or great, based on its emotional tone.",0.6
12,"Label the emotional tone of the provided text as terrible, bad, okay, good, or great, based on its sentiment.",0.6
12,"Evaluate the emotional tone of the given text and categorize it into one of five sentiment categories: terrible, bad, okay, good, or great.",0.6
12,"Determine the sentiment of the provided text and categorize it as one of the following: terrible, bad, okay, good, or great, based on its emotional tone.",0.6
